17   21      39      23      15      22      39       7      28      13      18
18   26      34      33      42      37       9      40      23      41      43
19   20      26      33      35      30   10000      35      25      35      37
20   19      14      43      15       8      32      23      40      17      13
21   18       8      42      27      19      18      32      36      28      27
22    7      25      24      23      19      14      22      18      22      25
23   14      34      15      27      26      20      22       9      25      30
24   15      27      28      31      27       7      30      20      30      33
25   21      42      16      20      25      37      12      22      18      23
26   21      42      12      23      27      35      15      18      21      26
27   16      28      31       3      10      35       7      32   10000       6
28   16      25      30      32      27       4      32      22      31      34
29   11      33      15      23      23      21      19      11      22      26
30   18      36      18      32      30      16      29       9      31      35
31   12      23      31       6       5      30      11      31       6       7
32   19      34      24      35      32      11      32      15      34      37
33   27       8      52      27      20      33      34      48      29      25
34   19      34      28       9      16      38       4      31       7      11
35   11      31      18      24      23      18      21      12      23      27
36    3      21      27      18      14      17      19      23      18      20
37   13      17      36      11       3      29      17      34      12      10
38   22      43      13      23      28      37      15      19      21      26
39   26      34      33      42      37       9      40      23      41      43
40   29       7      54      31      23      32      38      49      32      29
41   23       2      48      27      19      27      33      44      28      25
42   17      12      39      28      20      14      31      33      28      28
43   19      37      24      12      19      38       4      28      10      15
44   16      14      38      28      21      12      31      31      29      29
45   27       8      52      27      19      33      34      48      28      25
46   22       4      47      24      16      28      31      43      25      23
47   16      14      38      28      21      12      31      31      29      29
48   11      33      15      23      23      21      19      11      22      26
49   15      34      21      13      17      33       5      24      11      16
50   16      14      40      13       6      30      20      38      15      12
51    0      23      25      16      13      20      16      22      16      18

:     10      11      12      13      14      15      16      17      18     :=
0       22      21      20      20      20      19      18      21      26
1       43      10      12      31      19      41      33      39      34
2       16      44      45      33      39      11      23      23      33
3       21      31      17       5      34      23      33      15      42
4       26      23      10      13      27      26      30      22      37
5       38      17      32      39       9      32      11      39       9
6       13      35      25       8      36      15      31       7      40
7       22      37      42      35      31      16      14      28      23
8       19      31      19       5      33      21      32      13      41
9       24      31      15       6      34      26      36      18      43
10   10000      42      36      20      40       7      30       8      40
11      42   10000      20      35       9      39      26      41      25
12      36      20   10000      21      27      36      36      31      40
13      20      35      21   10000      38      23      36      13      45
14      40       9      27      38   10000      36      19      40      17
15       7      39      36      23      36   10000      24      13      34
16      30      26      36      36      19      24   10000      33      11
17       8      41      31      13      40      13      33   10000      43
18      40      25      40      45      17      34      11      43   10000
19      38      17      32      39       9      32      11      39       9
20      34      21       3      19      27      34      35      29      40
21      39       4      17      32      11      36      26      38      27
22      24      20      25      26      17      20      11      25      19
23      20      30      34      29      25      14      11      24      21
24      32      19      31      34      12      26       7      34      11
25       2      41      35      19      40       7      29       7      39
26       4      41      37      22      38       3      27      11      37
27      19      31      19       5      33      21      32      13      41
28      34      17      30      35      10      29       9      35      11
29      17      29      31      25      25      12      13      21      23
30      26      29      37      35      23      20       5      30      15
31      22      26      15      10      28      22      29      17      37
32      31      26      37      38      19      25       2      35      10
33      45      18      10      31      26      44      40      41      42
34      14      37      26       6      38      17      34       7      43
35      20      27      30      27      22      15      11      23      21
36      24      19      20      22      17      21      17      24      24
37      28      21       9      15      25      27      30      24      36
38       3      42      38      22      40       5      28      11      39
39      40      25      40      45      17      34      11      43   10000
40      48      16      14      35      25      46      39      44      41
41      43      12      11      31      20      41      34      39      36
42      38       5      20      32       8      34      22      37      23
43      10      38      29      10      39      14      33       3      42
44      37       6      21      33       6      34      20      37      21
45      45      18      10      31      26      44      39      41      42
46      41      14       9      28      22      40      34      37      37
47      37       6      21      33       6      34      20      37      21
48      17      29      31      25      25      12      13      21      23
49       9      35      27      12      34      11      27       7      37
50      31      20       5      18      25      31      32      27      38
51      22      21      20      20      20      19      18      21      26

:     19      20      21      22      23      24      25      26      27     :=
0       20      19      18       7      14      15      21      21      16
1       26      14       8      25      34      27      42      42      28
2       33      43      42      24      15      28      16      12      31
3       35      15      27      23      27      31      20      23       3
4       30       8      19      19      26      27      25      27      10
5    10000      32      18      14      20       7      37      35      35
6       35      23      32      22      22      30      12      15       7
7       25      40      36      18       9      20      22      18      32
8       35      17      28      22      25      30      18      21   10000
9       37      13      27      25      30      33      23      26       6
10      38      34      39      24      20      32       2       4      19
11      17      21       4      20      30      19      41      41      31
12      32       3      17      25      34      31      35      37      19
13      39      19      32      26      29      34      19      22       5
14       9      27      11      17      25      12      40      38      33
15      32      34      36      20      14      26       7       3      21
16      11      35      26      11      11       7      29      27      32
17      39      29      38      25      24      34       7      11      13
18       9      40      27      19      21      11      39      37      41
19   10000      32      18      14      20       7      37      35      35
20      32   10000      17      24      32      30      33      35      17
21      18      17   10000      19      28      19      38      38      28
22      14      24      19   10000      10       9      24      22      22
23      20      32      28      10   10000      14      19      17      25
24       7      30      19       9      14   10000      31      29      30
25      37      33      38      24      19      31   10000       4      18
26      35      35      38      22      17      29       4   10000      21
27      35      17      28      22      25      30      18      21   10000
28       4      29      18      10      16       3      33      31      31
29      21      30      27       9       4      15      17      14      22
30      16      36      29      12       7      11      26      23      31
31      30      13      22      18      23      26      21      23       6
32      11      36      26      13      12       8      31      28      34
33      33      12      16      31      40      34      44      46      29
34      38      23      34      25      26      33      13      17       7
35      18      29      25       7       4      12      19      17      23
36      17      19      16       6      14      13      23      23      18
37      29       7      18      19      26      26      27      28      12
38      37      35      40      24      18      31       4       2      21
39       9      40      27      19      21      11      39      37      41
40      32      16      15      31      41      33      47      48      32
41      27      13      10      26      35      28      42      43      28
42      14      20       5      16      25      15      37      36      28
43      38      26      35      24      23      32       9      13      10
44      12      21       6      15      24      14      36      36      29
45      33      12      15      30      40      33      44      45      28
46      28      10      11      25      35      28      40      41      25
47      12      21       6      15      24      14      36      36      29
48      21      30      27       9       4      15      17      14      22
49      33      25      32      19      18      27       8      11      11
50      30       3      17      22      29      27      30      32      15
51      20      19      18       7      14      15      21      21      16

:     28      29      30      31      32      33      34      35      36     :=
0       16      11      18      12      19      27      19      11       3
1       25      33      36      23      34       8      34      31      21
2       30      15      18      31      24      52      28      18      27
3       32      23      32       6      35      27       9      24      18
4       27      23      30       5      32      20      16      23      14
5        4      21      16      30      11      33      38      18      17
6       32      19      29      11      32      34       4      21      19
7       22      11       9      31      15      48      31      12      23
8       31      22      31       6      34      29       7      23      18
9       34      26      35       7      37      25      11      27      20
10      34      17      26      22      31      45      14      20      24
11      17      29      29      26      26      18      37      27      19
12      30      31      37      15      37      10      26      30      20
13      35      25      35      10      38      31       6      27      22
14      10      25      23      28      19      26      38      22      17
15      29      12      20      22      25      44      17      15      21
16       9      13       5      29       2      40      34      11      17
17      35      21      30      17      35      41       7      23      24
18      11      23      15      37      10      42      43      21      24
19       4      21      16      30      11      33      38      18      17
20      29      30      36      13      36      12      23      29      19
21      18      27      29      22      26      16      34      25      16
22      10       9      12      18      13      31      25       7       6
23      16       4       7      23      12      40      26       4      14
24       3      15      11      26       8      34      33      12      13
25      33      17      26      21      31      44      13      19      23
26      31      14      23      23      28      46      17      17      23
27      31      22      31       6      34      29       7      23      18
28   10000      17      13      27       9      33      34      14      14
29      17   10000      10      20      15      38      22       3      12
30      13      10   10000      28       6      42      32       9      17
31      27      20      28   10000      30      24      12      20      13
32       9      15       6      30   10000      41      35      12      18
33      33      38      42      24      41   10000      35      37      26
34      34      22      32      12      35      35   10000      24      22
35      14       3       9      20      12      37      24   10000      11
36      14      12      17      13      18      26      22      11   10000
37      26      24      30       7      31      18      18      23      14
38      33      16      24      23      30      46      16      19      24
39      11      23      15      37      10      42      43      21      24
40      32      39      42      27      40       5      39      37      27
41      27      34      37      23      35       7      34      32      22
42      14      25      25      23      22      20      33      22      14
43      34      20      30      14      34      38       4      22      22
44      12      24      23      23      21      22      34      21      14
45      32      38      42      24      40       1      35      36      26
46      27      33      37      21      35       6      32      31      21
47      12      24      23      23      21      22      34      21      14
48      17   10000      10      20      15      38      22       3      12
49      29      15      25      13      29      36       8      17      17
50      27      27      33      10      33      14      21      26      16
51      16      11      18      12      19      27      19      11       3

:     37      38      39      40      41      42      43      44      45     :=
0       13      22      26      29      23      17      19      16      27
1       17      43      34       7       2      12      37      14       8
2       36      13      33      54      48      39      24      38      52
3       11      23      42      31      27      28      12      28      27
4        3      28      37      23      19      20      19      21      19
5       29      37       9      32      27      14      38      12      33
6       17      15      40      38      33      31       4      31      34
7       34      19      23      49      44      33      28      31      48
8       12      21      41      32      28      28      10      29      28
9       10      26      43      29      25      28      15      29      25
10      28       3      40      48      43      38      10      37      45
11      21      42      25      16      12       5      38       6      18
12       9      38      40      14      11      20      29      21      10
13      15      22      45      35      31      32      10      33      31
14      25      40      17      25      20       8      39       6      26
15      27       5      34      46      41      34      14      34      44
16      30      28      11      39      34      22      33      20      39
17      24      11      43      44      39      37       3      37      41
18      36      39   10000      41      36      23      42      21      42
19      29      37       9      32      27      14      38      12      33
20       7      35      40      16      13      20      26      21      12
21      18      40      27      15      10       5      35       6      15
22      19      24      19      31      26      16      24      15      30
23      26      18      21      41      35      25      23      24      40
24      26      31      11      33      28      15      32      14      33
25      27       4      39      47      42      37       9      36      44
26      28       2      37      48      43      36      13      36      45
27      12      21      41      32      28      28      10      29      28
28      26      33      11      32      27      14      34      12      32
29      24      16      23      39      34      25      20      24      38
30      30      24      15      42      37      25      30      23      42
31       7      23      37      27      23      23      14      23      24
32      31      30      10      40      35      22      34      21      40
33      18      46      42       5       7      20      38      22       1
34      18      16      43      39      34      33       4      34      35
35      23      19      21      37      32      22      22      21      36
36      14      24      24      27      22      14      22      14      26
37   10000      29      36      21      17      19      21      20      18
38      29   10000      39      49      44      38      13      37      46
39      36      39   10000      41      36      23      42      21      42
40      21      49      41   10000       6      19      41      20       5
41      17      44      36       6   10000      14      37      16       6
42      19      38      23      19      14   10000      34       2      19
43      21      13      42      41      37      34   10000      34      38
44      20      37      21      20      16       2      34   10000      21
45      18      46      42       5       6      19      38      21   10000
46      14      42      37       7       3      15      35      17       5
47      20      37      21      20      16       2      34   10000      21
48      24      16      23      39      34      25      20      24      38
49      19      11      37      39      34      31       6      30      36
50       4      33      38      18      14      19      24      20      14
51      13      22      26      29      23      17      19      16      27

:     46      47      48      49      50     51    :=
0       22      16      11      15      16    0
1        4      14      33      34      14   23
2       47      38      15      21      40   25
3       24      28      23      13      13   16
4       16      21      23      17       6   13
5       28      12      21      33      30   20
6       31      31      19       5      20   16
7       43      31      11      24      38   22
8       25      29      22      11      15   16
9       23      29      26      16      12   18
10      41      37      17       9      31   22
11      14       6      29      35      20   21
12       9      21      31      27       5   20
13      28      33      25      12      18   20
14      22       6      25      34      25   20
15      40      34      12      11      31   19
16      34      20      13      27      32   18
17      37      37      21       7      27   21
18      37      21      23      37      38   26
19      28      12      21      33      30   20
20      10      21      30      25       3   19
21      11       6      27      32      17   18
22      25      15       9      19      22    7
23      35      24       4      18      29   14
24      28      14      15      27      27   15
25      40      36      17       8      30   21
26      41      36      14      11      32   21
27      25      29      22      11      15   16
28      27      12      17      29      27   16
29      33      24   10000      15      27   11
30      37      23      10      25      33   18
31      21      23      20      13      10   12
32      35      21      15      29      33   19
33       6      22      38      36      14   27
34      32      34      22       8      21   19
35      31      21       3      17      26   11
36      21      14      12      17      16    3
37      14      20      24      19       4   13
38      42      37      16      11      33   22
39      37      21      23      37      38   26
40       7      20      39      39      18   29
41       3      16      34      34      14   23
42      15       2      25      31      19   17
43      35      34      20       6      24   19
44      17   10000      24      30      20   16
45       5      21      38      36      14   27
46   10000      17      33      32      11   22
47      17   10000      24      30      20   16
48      33      24   10000      15      27   11
49      32      30      15   10000      23   15
50      11      20      27      23   10000   16
51      22      16      11      15      16    0
;

param BonusMatrix [*,*] (tr)
:        1            2           3           4           5            6     :=
1    -5.40293     -2.30585     3.51473     1.72793     3.88672      2.22574
2     7.01625     -9.22329    -8.85956     6.9038     -0.296254    -1.46084
3     2.28038      1.36253    -9.25248     6.74818     3.78048      3.79951
4     7.46955     -3.78219     7.27499    -3.31595     4.67885      2.72148
5    -8.83281     -1.49904     9.15743    -4.54033    -5.8844      -6.13099
6    -6.50822     -6.13195     4.46222     5.57323     5.36074     -9.9726
7    -9.91766      2.08594    -6.97942     5.19807    -2.14579     -1.83156
8     8.63363     -0.557902   -3.77518     6.54381    -8.43479     -1.00347
9     4.62887     -7.55718    -0.269779    6.6927      6.41494     -2.13705
10   -0.755463     0.932399   -7.59689    -3.60303    -0.350772     8.65668
11   -8.74102      0.677674    9.65799    -1.90346     2.57397      2.1539
12    3.89343      0.519003   -4.73043    -0.638261   -1.00609     -2.35725
13   -8.06424     -7.12076    -1.17152     0.112516    5.94858      8.29791
14   -6.88099      3.85606    -2.66741     1.43968     9.8777      -1.7644
15   -0.654917     8.13825     2.78764    -5.40941    -6.8684       1.17268
16    0.900945     5.58242     8.52877     4.21387    -6.69005      6.33323
17   -2.3104      -0.136553   -8.43992    -5.57889     5.88578     -6.03008
18   -9.22257      2.51095    -1.35919     0.374964   -3.15762      6.67883
19   -8.83281     -1.49904     9.15743    -4.54033    -5.8844      -6.13099
20    9.47027     -2.85414     4.7319      7.85752    -3.04672      7.42621
21   -9.33422     -5.24025    -6.88311     3.87875    -3.51784     -5.33037
22   -0.552677     4.25847     0.526698   -3.66017     3.52963     -0.571409
23    0.389432     9.38588     1.79885    -2.79181     1.2067       7.09395
24   -7.94667      0.180205    3.36452     1.59152    -0.593585    -0.0288965
25   -8.73205     -5.19244    -5.0815      6.28259    -7.88066      4.2795
26   -6.39752     -8.20624     1.95602     5.61977     6.41045      9.78259
27    8.63363     -0.557902   -3.77518     6.54381    -8.43479     -1.00347
28   -0.37256     -0.285485    8.65833    -9.85618     9.83747     -4.44982
29   -0.0580848   -7.66714     2.38336     2.32711     7.4637       0.357427
30    8.16237     -1.10612    -8.29414    -8.86115    -1.88189      4.99274
31   -6.45986      4.94102     9.04777     1.39354    -3.37665      2.89041
32   -5.45174      3.4814      7.47469    -0.608699   -1.38364      1.31126
33   -2.28974      3.33486     0.141456    4.31366     1.96767     -9.90472
34    6.36833     -1.04075     7.2387      1.78725    -4.58912     -6.79328
35    7.575        1.53441    -3.95814     8.55259     2.95228      6.38452
36    8.24011     -6.82381     8.89264     1.49712     1.98177      2.66608
37   -7.90528      7.95495    -7.97183     1.88084    -1.84516     -7.57543
38    8.23307     -3.10165     0.889081   -7.6733      4.60679     -7.37615
39   -9.22257      2.51095    -1.35919     0.374964   -3.15762      6.67883
40    2.09036     -1.95518     8.14717     8.50572     2.75111      9.95225
41    6.59913     -9.96185    -8.69869    -6.35178     8.86505      9.44879
42    4.42728     -4.031      -1.98382     0.730335    5.82556     -2.09282
43    6.58737     -9.03157     8.45828    -6.08336     9.23389      4.26338
44    2.49191      7.74477    -3.06767     1.38235     2.08129     -6.51242
45   -5.12988     -5.91533     1.10615    -0.24372    -1.56246      7.11249
46   -7.67762     -9.78208     3.46713     9.16993     7.84999     -8.09248
47    2.49191      7.74477    -3.06767     1.38235     2.08129     -6.51242
48   -0.0580848   -7.66714     2.38336     2.32711     7.4637       0.357427
49    5.03022     -4.66345    -9.88732    -3.16473    -0.0800897   -6.42678
50   -3.33011      7.79766    -0.821067   -3.70241    -2.88009      9.27068

:        7            8           9          10        :=
1    -2.77673      9.6435      4.05855     1.3066
2     7.65498      8.92249    -4.52537    -8.09343
3     7.14263      0.672359   -1.82795     5.34035
4    -5.13669     -5.54367    -3.40943    -8.41865
5     2.04765      4.25301    -7.01011    -5.75275
6    -5.66376     -8.15194     8.27071     2.05624
7     4.15579     -3.43951     6.65755     9.68166
8     0.0489032    8.97521     6.40432     0.853897
9     2.61834     -1.32658    -2.68077     0.986828
10   -1.16965      4.25141    -9.00525     9.91663
11   -3.07687     -6.19647     9.96498    -0.591787
12    7.63481      5.00394     6.73565     3.65723
13   -5.35962     -5.87698     8.13591    -4.9418
14    2.44722      2.81484     4.45016     1.98505
15    6.23996      0.635872   -9.84526    -1.07986
16    0.977292    -1.19358    -6.21801     4.53737
17    1.42525      0.532077   -1.8986     -1.69722
18   -5.28967      4.46089     5.68646    -6.5113
19    2.04765      4.25301    -7.01011    -5.75275
20   -0.592002    -6.33859    -7.23808     1.22511
21   -7.91695      1.73936     8.14252     7.56703
22    1.68629      8.32544    -5.63123     8.97682
23    0.999072    -7.96896    -2.29881    -1.94522
24    1.03958     -1.39968    -3.2561     -9.63308
25   -2.97949      8.77448    -7.12994    -4.09927
26    0.136325    -1.91578    -8.66853    -3.18844
27    0.0489032    8.97521     6.40432     0.853897
28    7.38366     -1.32929     7.02675    -3.62858
29    1.96709      8.28785    -5.89452    -2.33156
30   -7.28728      6.48971     3.00926     0.732773
31   -8.79959     -1.4497      8.74736     7.08601
32   -3.49497      3.50412    -1.58829    -6.51304
33   -2.96638      5.55574     1.19367     2.18909
34    0.875963     9.35076    -5.57668     9.5539
35    3.45447     -4.84966     0.792456   -3.65042
36   -4.99695     -1.95128     9.37649     4.50207
37    7.5608      -6.17526     5.07035     2.42289
38   -9.74258      6.79575    -8.79464     1.52139
39   -5.28967      4.46089     5.68646    -6.5113
40   -4.73131     -5.99646     3.61027    -4.69211
41    8.65678      6.14339    -7.89686    -8.55177
42   -8.50316      2.66545    -3.20121    -4.33479
43    5.58121     -1.93696    -4.09778    -7.38358
44    4.68092     -1.08925     0.632861    4.9188
45    2.25641      2.87175    -4.26241     9.85938
46    6.23052     -5.0483      7.6697      7.18455
47    4.68092     -1.08925     0.632861    4.9188
48    1.96709      8.28785    -5.89452    -2.33156
49    6.1254       1.19046    -5.80582     9.92068
50   -7.7842       7.53594     3.69843     7.61825
;

